Latitude,Longitude,Azimuth
12.876,77.4801,180
12.9547,77.7174,180
12.8496,77.6631,180
13.0389,77.6303,180
12.9991,77.551,180
12.9246,77.6014,180
13.002,77.5384,180
13.0459,77.6017,180
12.9517,77.644,180
12.8587,77.5421,180
12.967,77.6066,180
12.9669,77.6065,180
12.9859,77.574,180
13.0014,77.5469,180
12.92002,77.61643,180
12.9363,77.6128,180
13.0103,77.5412,180
13.0103,77.5412,180
13.0103,77.5412,180
13.0623,77.5874,180
12.979,77.645,180
13.0274,77.5614,180
12.9337,77.59,180
12.9743,77.6422,180
12.9263,77.6355,180
12.9131,77.6122,180
12.9131,77.6122,180
12.9683,77.5964,180
12.9653,77.5968,180
12.966,77.5904,180
13.0611,77.5623,180
12.9149,77.6362,180
12.9149,77.6362,180
12.9298,77.6743,180
12.989,77.7851,180
12.9687,77.6018,180
13.0304,77.6018,180
13.0349,77.6073,180
12.9787,77.6581,180
12.9706,77.6511,180
12.9827,77.5263,180
12.9573,77.5312,180
12.9568,77.5335,180
13.0443,77.6216,180
12.9417,77.7428,180
12.9347,77.6314,180
12.9869,77.7364,180
12.9085,77.5995,180
12.9085,77.5995,180
12.9738,77.642,180
12.9866,77.4891,180
12.9703,77.5399,180
13.0083,77.6484,180
12.9703,77.5399,180
12.26359,76.64238,180
13.1752,77.6315,180
12.9069,77.5855,180
12.9427,77.5823,180
12.9614,77.6047,180
12.9802,77.6788,180
12.9593,77.5756,180
13.2073,77.6331,180
12.916,77.6746,180
12.9296,77.5327,180
12.9353,77.5585,180
13.0238,77.6098,180
12.9275,77.5763,180
12.9841,77.665,180
12.9318,77.6279,180
12.9339,77.6287,180
12.9953,77.6273,180
12.9765,77.5835,180
12.8637,77.6565,180
12.8643,77.6573,180
12.9155,77.5135,180
12.9261,77.6088,180
12.9262,77.6055,180
12.8995,77.60903,180
12.8995,77.60903,180
12.956,77.5363,180
12.9579,77.7205,180
12.956,77.5363,180
12.9613,77.7116,180
12.9213,77.6341,180
12.9255,77.6096,180
12.818,77.681,180
12.9508,77.5424,180
12.9508,77.5424,180
12.9545,77.6525,180
13.0811,77.5902,180
12.9085,77.5236,180
12.9079,77.5193,180
13.0483,77.5788,180
12.9183,77.5064,180
12.9183,77.5064,180
12.8036,77.8455,180
12.9183,77.5064,180
12.9183,77.5064,180
12.9379,77.546,180
12.937,77.5463,180
13.0629,77.5919,180
13.1667,77.5624,180
12.9709,77.6072,180
12.915,77.5851,180
12.915,77.5851,180
12.89636,77.63868,180
12.83794,77.65843,180
12.8322,77.6676,180
12.8322,77.6676,180
13.0092,77.6775,180
12.9872,77.5476,180
12.90918,77.6359,180
12.8875,77.5993,180
13.1137,77.6353,180
12.9802,77.6046,180
13.004,77.511,180
13.0661,77.5997,180
12.9058,77.5371,180
12.9865,77.7336,180
12.9277,77.5774,180
12.9277,77.5774,180
12.9047,77.6948,180
12.94,77.6219,180
13.027,77.579,180
12.9032,77.6205,180
12.9754,77.7057,180
13.0028,77.5154,180
12.9743,77.6746,180
12.9856,77.5382,180
12.8849,77.6182,180
12.9857,77.5358,180
12.9664,77.6368,180
12.9206,77.6119,180
12.9086,77.6758,180
12.8471,77.679,180
12.9052,77.5597,180
12.9259,77.6661,180
12.953,77.6407,180
12.953,77.6407,180
13.0459,77.6208,180
13.0047,77.7202,180
12.9,77.6517,180
12.88453,77.60355,180
12.9121,77.5935,180
12.9122,77.5935,180
13.0313,77.5696,180
12.9432,77.6159,180
12.8897,77.6146,180
12.97236,77.65168,180
12.95479,77.68277,180
12.88815,77.54486,180
12.88798,77.51482,180
12.97801,77.58822,180
13.066,77.5705,180
12.92102,77.65264,180
13.03723,77.49745,180
13.01207,77.55605,180
12.91559,77.69111,180
12.92709,77.55542,180
12.96354,77.71062,180
12.97134,77.68999,180
12.9699,77.74715,180
13.03575,77.61652,180
12.93221,77.58763,180
12.9858,77.51448,180
13.00452,77.71853,180
13.03575,77.61652,180
13.02036,77.68283,180
13.00775,77.65935,180
12.99538,77.6226,180
13.00695,77.49024,180
12.9745,77.54926,180
12.89932,77.63298,180
13.02613,77.61328,180
13.05445,77.50612,180
12.81996,77.66297,180
13.02052,77.58779,180
13.03242,77.59966,180
12.99468,77.76293,180
12.91175,77.49939,180
12.98551,77.55309,180
12.98848,77.54393,180
12.8465,77.65215,180
12.95008,77.7041,180
12.85155,77.64922,180
12.97695,77.52835,180
12.99202,77.72966,180
12.94476,77.65034,180
12.9732,77.63616,180
13.07163,77.59774,180
13.00608,77.5839,180
12.88801,77.59172,180
13.0387,77.60868,180
12.892,77.54156,180
12.88884,77.66267,180
13.00581,77.48442,180
12.93226,77.50161,180
13.02762,77.53761,180
12.34583,76.67238,180
13.02495,77.5395,180
12.97261,77.60712,180
12.90399,77.5741,180
12.90038,77.57568,180
13.13302,77.57249,180
12.9042,77.65062,180
12.9633,77.64272,180
12.94544,77.58664,180
12.98932,77.65299,180
13.06762,77.59969,180
12.87904,77.54347,180
12.97021,77.59924,180
12.90147,77.62392,180
12.97899,77.71039,180
13.0468,77.52049,180
12.93247,77.52592,180
12.95215,77.71505,180
12.92132,77.61061,180
12.89608,77.61159,180
12.7933,77.70628,180
12.921,77.572,180
12.84126,77.66585,180
12.28303,76.61594,180
12.28303,76.61594,180
12.7775,77.6338,180
12.97075,77.59952,180
12.9853,77.74343,180
12.99091,77.66049,180
12.9468,77.61877,180
12.90409,77.69173,180
12.9789,77.5691,180
12.98278,77.53448,180
12.98836,77.68986,180
13.0298,77.6047,180
12.95354,77.71295,180
12.30421,76.61677,180
13.06885,77.61915,180
12.98041,77.57725,180
12.90841,77.67979,180
13.01451,77.52054,180
12.99815,77.5008,180
12.30742,76.64894,180
12.95208,77.70899,180
13.045,77.55161,180
12.89458,77.58823,180
12.9795,77.60474,180
12.88737,77.54441,180
12.95548,77.69719,180
12.35462,76.61654,180
12.90739,77.62336,180
13.00471,77.57371,180
13.01875,77.63829,180
12.99784,77.62498,180
12.84087,77.64702,180
12.8893,77.54876,180
12.96523,77.58981,180
12.96954,77.59654,180
13.02701,77.65575,180
12.97532,77.57896,180
12.93028,77.60639,180
12.94652,77.59606,180
12.83219,77.69713,180
12.94553,77.52488,180
12.95739,77.59438,180
13.0311,77.76151,180
12.95527,77.71728,180
13.06826,77.55743,180
12.96676,77.60372,180
12.9743,77.5423,180
12.93136,77.69085,180
12.91339,77.62586,180
12.90069,77.59079,180
13.0043,77.55413,180
12.97542,77.6736,180
12.98635,77.74007,180
12.93312,77.68951,180
13.00914,77.56831,180
12.94873,77.59763,180
12.86029,77.67359,180
13.00718,77.59494,180
12.95155,77.69795,180
12.96253,77.71971,180
12.98162,77.61044,180
12.98933,77.55869,180
12.90058,77.57774,180
12.9289,77.63121,180
12.93688,77.57522,180
13.00377,77.73554,180
13.0113,77.6535,180
12.92919,77.51498,180
12.9031,77.59272,180
13.0391,77.5023,180
13.02089,77.59208,180
13.02375,77.67591,180
12.83919,77.65931,180
12.9629,77.59173,180
12.91958,77.50346,180
12.94631,77.64649,180
12.95854,77.59978,180
12.99252,77.56329,180
12.93274,77.58957,180
12.96051,77.59251,180
12.91429,77.6382,180
12.96849,77.60166,180
12.97718,77.74413,180
12.7986,77.698,180
12.99512,77.51318,180
12.95368,77.61762,180
12.98601,77.57781,180
12.92428,77.54973,180
13.01314,77.5772,180
12.96441,77.59677,180
12.9609,77.6355,180
12.79301,77.50515,180
12.98087,77.52538,180
12.99978,77.50115,180
12.99261,77.53611,180
13.08829,77.55728,180
13.03051,77.56906,180
13.00595,77.65901,180
12.98379,77.58108,180
13.00681,77.65909,180
12.9905,77.71728,180
12.95709,77.53942,180
12.98461,77.55354,180
12.89057,77.63636,180
12.90519,77.62535,180
12.94352,77.5476,180
13.00392,77.5806,180
12.88709,77.59879,180
13.05959,77.55926,180
12.93262,77.59673,180
13.00325,77.57869,180
13.00555,77.54166,180
12.9701,77.524,180
12.90301,77.62164,180
13.00225,77.52995,180
12.92735,77.68765,180
12.99801,77.55235,180
12.88943,77.6606,180
12.97454,77.65262,180
12.95522,77.69841,180
13.09085,77.53854,180
12.90731,77.60302,180
13.13248,77.57162,180
12.97973,77.53923,180
12.9579,77.6721,180
12.94949,77.5954,180
12.93633,77.69186,180
13.04133,77.57841,180
12.8331,77.7895,180
13.04133,77.57841,180
12.82159,77.6925,180
13.06073,77.55373,180
12.88571,77.59078,180
12.90555,77.20397,180
12.89986,77.63875,180
12.95422,77.69144,180
12.99893,77.55526,180
12.97911,77.69411,180
12.91839,77.61876,180
12.91839,77.61876,180
12.84361,77.68052,180
12.99812,77.55856,180
12.96535,77.53886,180
12.9497,77.62653,180
13.00816,77.57032,180
12.91591,77.54023,180
13.02007,77.64849,180
12.97316,77.65271,180
12.99323,77.55638,180
12.98724,77.62315,180
13.02456,77.55665,180
13.00265,77.51727,180
13.03815,77.5676,180
12.9499,77.6424,180
12.91165,77.50971,180
13.06764,77.55438,180
13.03477,77.55415,180
12.90707,77.64475,180
12.97491,77.68246,180
13.04362,77.62135,180
13.23443,77.70701,180
12.97588,77.55158,180
13.07819,77.5872,180
12.9464,77.6474,180
12.90284,77.58299,180
12.88726,77.54411,180
12.95418,77.70678,180
12.96911,77.72599,180
13.02398,77.5618,180
13.03067,77.59953,180
12.96921,77.52357,180
12.92321,77.59624,180
12.91743,77.64066,180
12.97616,77.57835,180
13.00422,77.71828,180
12.92056,77.58858,180
12.91,77.67964,180
12.90869,77.58456,180
12.95214,77.65127,180
12.94985,77.54337,180
12.93303,77.54191,180
12.9433,77.608,180
12.9374,77.6932,180
13.0464,77.7379,180
13.0907,77.5435,180
12.9112,77.5507,180
12.9736,77.6124,180
12.93,77.6881,180
12.964,77.6423,180
12.91919,77.60876,180
12.91919,77.60876,180
12.9804,77.6666,180
12.9636,77.6276,180
13.1454,77.5693,180
12.9179,77.6722,180
12.7795,77.7366,180
12.92,77.6156,180
13.0072,77.6234,180
12.9905,77.6648,180
13.0029,77.5167,180
12.9074,77.6239,180
12.9408,77.5637,180
13.0143,77.6155,180
12.9787,77.6814,180
13.0275,77.6314,180
13.0736,77.5051,180
12.9051,77.5529,180
12.92298,77.60921,180
13.0753,77.5617,180
12.8798,77.5973,180
13.0052,77.6052,180
13.01137,77.50023,180
13.0408,77.5944,180
12.9656,77.6416,180
12.851,77.6569,180
12.9831,77.6158,180
12.9715,77.6407,180
12.9554,77.5321,180
12.9554,77.5321,180
12.9504,77.7045,180
12.9574,77.6023,180
12.9051,77.4889,180
12.9276,77.6828,180
12.9481,77.6462,180
12.9907,77.5927,180
12.9907,77.5927,180
12.8456,77.6775,180
12.8467,77.6774,180
12.8989,77.6167,180
12.959,77.7165,180
12.8892,77.6381,180
12.8769,77.6373,180
12.9745,77.5488,180
12.9745,77.5488,180
12.83031,77.70095,180
12.9687,77.6334,180
13.0052,77.6949,180
12.9916,77.4675,180
12.9801,77.6409,180
12.9861,77.7364,180
12.9257,77.6861,180
12.8665,77.5442,180
12.9147,77.6156,180
12.9627,77.7084,180
12.9494,77.7139,180
12.9579,77.6541,180
12.9928,77.6703,180
13.0236,77.6442,180
12.8665,77.5442,180
12.999,77.4888,180
12.9149,77.6651,180
12.9148,77.6799,180
12.9017,77.5554,180
12.9201,77.6885,180
12.8906,77.6446,180
12.9845,77.666,180
12.9659,77.5135,180
12.9744,77.7003,180
12.9537,77.6485,180
13.0655,77.6286,180
12.969,77.6557,180
12.9085,77.5995,180
12.9085,77.5995,180
13.0658,77.6506,180
12.9762,77.7046,180
13.0342,77.5736,180
12.9624,77.536,180
12.9624,77.536,180
13.0975,77.5703,180
12.9871,77.5516,180
12.9199,77.6475,180
13.053,77.4913,180
12.9589,77.703,180
12.9612,77.6047,180
12.90445,77.64502,180
12.9342,77.4909,180
12.971,77.6411,180
12.971,77.6411,180
12.9836,77.6248,180
13.0204,77.5892,180
12.9651,77.6392,180
12.908,77.6031,180
13.115,77.5787,180
12.9614,77.5039,180
12.9614,77.5039,180
12.9899,77.7024,180
13.0684,77.5123,180
12.9657,77.58391,180
12.9132,77.6401,180
13.2241,77.4728,180
12.9132,77.6401,180
12.8995,77.6502,180
12.9133,77.6215,180
13.0191,77.5856,180
13.0737,77.6056,180
12.9235,77.6268,180
12.9823,77.7448,180
13.0222,77.6421,180
12.89233,77.6417,180
12.9943,77.5736,180
12.9973,77.5426,180
13.0307,77.6338,180
13.038,77.5375,180
12.9944,77.581,180
12.9007,77.6233,180
12.8602,77.6739,180
12.7312,77.6655,180
12.9198,77.5929,180
13.0077,77.5045,180
12.9822,77.48,180
12.9875,77.6706,180
13.0178,77.5923,180
12.9911,77.5335,180
13.0112,77.5353,180
12.9422,77.5528,180
12.9123,77.6232,180
13.0393,77.6879,180
12.9852,77.5516,180
12.9705,77.628,180
13.0217,77.5219,180
12.9247,77.5243,180
12.9247,77.5243,180
13.0419,77.6132,180
12.9244,77.6096,180
12.9644,77.5852,180
12.9244,77.6096,180
13.0374,77.6346,180
12.94874,77.71279,180
12.9599,77.6427,180
12.90724,77.48163,180
12.9627,77.6423,180
12.8568,77.5902,180
13.007,77.5058,180
12.928,77.5561,180
12.8318,77.668,180
12.8156,77.6917,180
12.9475,77.7091,180
12.8191,77.6811,180
12.9374,77.5817,180
13.0482,77.6058,180
12.9272,77.543,180
12.9272,77.543,180
12.9561,77.5363,180
12.9561,77.5363,180
13.0104,77.6496,180
12.9578,77.6024,180
13.1011,77.5877,180
12.9146,77.5093,180
12.9146,77.5093,180
12.9762,77.6537,180
12.8553,77.6687,180
12.9872,77.5361,180
12.9761,77.6152,180
12.9945,77.6768,180
12.9729,77.6524,180
12.9118,77.5501,180
12.8552,77.5815,180
13.0392,77.5758,180
12.9299,77.6741,180
12.9299,77.6741,180
12.9445,77.5656,180
12.91194,77.63826,180
12.9747,77.6498,180
12.9212,77.6654,180
12.9108,77.5476,180
12.9706,77.6407,180
12.91,77.6213,180
12.9171,77.60375,180
12.9171,77.60375,180
12.9433,77.6293,180
12.9812,77.7435,180
12.9912,77.7287,180
12.903,77.6753,180
12.97078,77.57901,180
12.9493,77.6997,180
13.0245,77.7167,180
12.9614,77.6057,180
13.047,77.598,180
13.0086,77.5389,180
12.9636,77.7157,180
13.0238,77.6408,180
13.0636,77.6009,180
13.0507,77.5041,180
12.9598,77.5227,180
12.9598,77.5227,180
13.0653,77.7409,180
12.9071,77.5306,180
13.0335,77.5741,180
12.9703,77.6449,180
13.0186,77.5183,180
12.9552,77.6984,180
12.9455,77.7116,180
12.9705,77.642,180
12.99975,77.62505,180
12.90459,77.64503,180
12.9384,77.4957,180
12.9608,77.6049,180
12.9097,77.6399,180
12.9863,77.5784,180
12.9581,77.5863,180
12.88941,77.59804,180
12.9384,77.4932,180
12.9384,77.4932,180
13.0101,77.6469,180
12.8596,77.6463,180
12.9822,77.6657,180
12.90825,77.48284,180
12.9417,77.6939,180
12.9693,77.6371,180
12.9693,77.6371,180
12.8574,77.67666,180
12.85613,77.67619,180
12.9122,77.6332,180
12.9172,77.635,180
12.90852,77.63326,180
12.9683,77.6527,180
12.9474,77.6451,180
12.952,77.6399,180
13.0015,77.5232,180
13.0249,77.671,180
13.01,77.6765,180
13.0012,77.6774,180
12.9907,77.6598,180
12.9461,77.6192,180
12.9178,77.5783,180
12.9539,77.7168,180
12.8518,77.6607,180
12.9687,77.6301,180
12.9715,77.6148,180
13.0483,77.6116,180
13.0483,77.6116,180
12.936,77.5416,180
12.936,77.5416,180
12.8449,77.6655,180
12.9197,77.6531,180
12.9197,77.6531,180
12.97835,77.53395,180
12.90271,77.57614,180
12.85002,77.64913,180
12.9933,77.55981,180
13.02194,77.58572,180
12.89926,77.58388,180
13.01821,77.55628,180
12.97127,77.68974,180
12.99412,77.55655,180
12.99324,77.55793,180
12.99812,77.55856,180
12.85611,77.69512,180
12.93447,77.54874,180
12.92463,77.57349,180
13.03353,77.56585,180
12.97201,77.61919,180
12.86607,77.66632,180
12.91678,77.50233,180
12.84431,77.67191,180
12.93373,77.63302,180
12.92308,77.60966,180
13.00466,77.61217,180
12.93051,77.55912,180
13.02391,77.56178,180
12.93646,77.54041,180
13.06334,77.58734,180
13.0537,77.50648,180
13.00368,77.5801,180
12.90594,77.6335,180
12.88369,77.60261,180
12.84749,77.58798,180
12.9589,77.5216,180
12.90097,77.61661,180
12.99764,77.58511,180
12.84545,77.64807,180
13.03611,77.52593,180
12.90888,77.60014,180
11.92502,76.95053,180
12.96092,77.52293,180
12.91093,77.68428,180
13.05597,77.62945,180
12.88759,77.57867,180
12.89258,77.58231,180
13.02494,77.60656,180
12.9783,77.5684,180
13.04009,77.57484,180
12.89679,77.57501,180
12.90047,77.5771,180
12.91183,77.57519,180
13.08499,77.55791,180
12.92597,77.60863,180
12.92597,77.60863,180
12.87225,77.61733,180
12.9258,77.67338,180
12.94199,77.55193,180
13.05125,77.57649,180
13.05125,77.57649,180
12.99822,77.59258,180
13.01075,77.66079,180
12.99102,77.70165,180
12.99586,77.61405,180
12.93367,77.74343,180
12.90762,77.63117,180
12.9436,77.64928,180
12.90765,77.6311,180
12.87425,77.66653,180
12.99856,77.5517,180
12.96056,77.60086,180
12.97419,77.6291,180
12.90532,77.59602,180
12.96234,77.59215,180
12.96817,77.70332,180
12.9792,77.5887,180
12.89013,77.62731,180
12.97116,77.57619,180
13.05084,77.65096,180
12.97183,77.5979,180
12.99489,77.53641,180
12.91929,77.57858,180
12.89756,77.56169,180
13.02055,77.58776,180
13.02007,77.64849,180
12.88525,77.54546,180
12.95933,77.70184,180
12.99042,77.66388,180
12.98481,77.67419,180
12.91086,77.60972,180
13.03466,77.55721,180
12.92196,77.60777,180
12.99045,77.70322,180
12.9332,77.60113,180
12.94634,77.59998,180
12.90721,77.69021,180
12.7856,77.6512,180
13.05393,77.59717,180
12.86653,77.76727,180
13.06494,77.55966,180
13.0277,77.55859,180
13.08281,77.54389,180
12.97073,77.5711,180
12.87866,77.54314,180
12.98548,77.60313,180
13.03427,77.68992,180
12.92924,77.51508,180
12.97551,77.54438,180
13.02975,77.55348,180
12.95914,77.59329,180
13.01808,77.64688,180
13.06694,77.49999,180
12.96001,77.70995,180
12.95354,77.6435,180
12.99352,77.54101,180
13.02212,77.54929,180
13.00307,77.58387,180
12.95286,77.52811,180
13.00508,77.71635,180
12.88493,77.54383,180
12.97906,77.66171,180
12.97163,77.7155,180
13.04788,77.60313,180
13.03439,77.5591,180
12.90124,77.59486,180
12.8097,77.6957,180
12.87466,77.65932,180
13.04908,77.62016,180
12.98674,77.68559,180
13.00663,77.65109,180
12.98937,77.76447,180
12.98912,77.76407,180
12.98071,77.63918,180
12.98071,77.63918,180
12.98071,77.63918,180
13.0057,77.5997,180
12.99498,77.68258,180
12.98528,77.55686,180
13.05321,77.63088,180
12.93172,77.63062,180
12.88821,77.56726,180
12.91423,77.61926,180
12.89911,77.62476,180
12.9277,77.63591,180
12.93516,77.70238,180
12.97276,77.65268,180
13.04027,77.50542,180
12.88601,77.59316,180
12.90765,77.54587,180
12.92763,77.59643,180
12.8938,77.70374,180
13.02719,77.59391,180
12.96021,77.7109,180
13.0368,77.55309,180
12.9709,77.5457,180
12.92778,77.56793,180
12.90555,77.20397,180
12.96365,77.66659,180
13.03085,77.6024,180
12.91536,77.66418,180
12.90808,77.67879,180
12.9753,77.5259,180
12.84198,77.6671,180
12.9872,77.6077,180
12.96711,77.5869,180
12.91244,77.60072,180
13.00011,77.61441,180
12.96558,77.6602,180
13.05054,77.60928,180
12.88959,77.63509,180
12.96918,77.74239,180
12.90435,77.646,180
13.25768,77.71754,180
13.02064,77.61685,180
13.00888,77.5552,180
13.0058,77.75063,180
12.89095,77.55116,180
12.91973,77.60726,180
12.99551,77.73104,180
12.85137,77.67649,180
13.04856,77.6047,180
12.90466,77.6378,180
12.90947,77.64922,180
12.91465,77.62239,180
12.91465,77.62239,180
12.88702,77.53831,180
12.97447,77.75836,180
12.90087,77.62332,180
12.92294,77.61274,180
12.92294,77.61274,180
12.13974,76.66667,180
12.99252,77.56329,180
12.83294,77.66948,180
12.94092,77.57706,180
12.98597,77.73283,180
13.02759,77.5572,180
12.99251,77.70103,180
12.88335,77.56645,180
12.9277,77.67473,180
13.06242,77.74906,180
12.94134,77.6014,180
12.95664,77.72187,180
12.90137,77.63343,180
12.9917,77.57133,180
13.08192,77.39256,180
12.9691,77.5152,180
12.90294,77.64392,180
12.92077,77.60746,180
12.96217,77.75554,180
13.01952,77.5773,180
12.96956,77.49009,180
12.9347,77.49908,180
12.98745,77.68116,180
12.95368,77.61762,180
12.96834,77.70277,180
12.88227,77.59126,180
12.93724,77.74911,180
13.03573,77.59869,180
12.8992,77.58479,180
12.9456,77.75276,180
12.8849,77.64994,180
12.904,77.59061,180
13.03473,77.597,180
12.97184,77.52296,180
13.05663,77.64841,180
12.93973,77.57722,180
12.98966,77.48956,180
12.83681,77.69117,180
12.90771,77.62457,180
12.92343,77.76297,180
12.99982,77.62128,180
13.00576,77.54865,180
12.91379,77.54506,180
13.07016,77.61379,180
12.97289,77.72634,180
13.01525,77.6637,180
12.99267,77.72144,180
13.02194,77.67514,180
12.92287,77.58989,180
12.89588,77.62002,180
12.98,77.5769,180
12.94755,77.48856,180
12.92494,77.68188,180
13.04841,77.60532,180
12.95833,77.5923,180
12.99369,77.7056,180
13.00025,77.50486,180
12.99044,77.73092,180
12.9709,77.5304,180
12.97313,77.49765,180
13.09188,77.54581,180
13.04698,77.62045,180
13.04973,77.62331,180
13.04686,77.55048,180
13.00207,77.61778,180
12.94463,77.55415,180
13.02629,77.68091,180
12.91395,77.6798,180
13.0191,77.5188,180
12.85591,77.58633,180
12.9935,77.7056,180
13.0523,77.5049,180
12.9085,77.5738,180
12.9085,77.5738,180
12.9301,77.5659,180
12.9322,77.6319,180
12.9348,77.5864,180
12.9258,77.6497,180
12.8614,77.5866,180
13.0051,77.6056,180
12.9573,77.72,180
12.9631,77.644,180
13.0683,77.5437,180
13.0683,77.5437,180
12.9248,77.4822,180
13.0182,77.6664,180
12.9941,77.542,180
13.0753,77.6052,180
12.92202,77.48652,180
13.0197,77.6632,180
12.9805,77.6012,180
12.968,77.7187,180
13.0687,77.6032,180
12.9208,77.6335,180
12.90598,77.6238,180
12.8737,77.6586,180
13.0042,77.5496,180
13.0348,77.6166,180
12.99452,77.59359,180
12.90914,77.63171,180
12.84639,77.67568,180
13.006,77.5456,180
12.9703,77.769,180
12.965,77.5318,180
12.965,77.5318,180
12.9163,77.631,180
12.9803,77.655,180
12.9821,77.6657,180
13.0535,77.6445,180
13.0269,77.6952,180
12.9278,77.6289,180
12.94093,77.54318,180
12.9064,77.5943,180
12.9321,77.6562,180
12.8408,77.6522,180
12.9529,77.55369,180
12.9621,77.7483,180
13.0114,77.7184,180
12.9491,77.6897,180
12.9848,77.5405,180
12.987,77.6708,180
12.9071,77.6759,180
12.9922,77.7481,180
12.7111,77.696,180
12.8488,77.6576,180
13.0151,77.5949,180
12.9781,77.6937,180
12.9364,77.5571,180
13.0075,77.7206,180
13.0072,77.7207,180
12.9599,77.741,180
12.9997,77.7578,180
12.9483,77.5616,180
12.9483,77.5616,180
12.9823,77.7246,180
12.8322,77.688,180
12.9922,77.7161,180
13.0339,77.5573,180
12.9885,77.5576,180
13.0211,77.5886,180
12.9089,77.6367,180
12.9089,77.6367,180
12.9626,77.6693,180
13.031,77.6819,180
12.9237,77.5501,180
12.9829,77.7542,180
13.05402,77.35076,180
12.9542,77.7042,180
12.9869,77.5555,180
13.0154,77.5426,180
13.0154,77.5426,180
12.9567,77.7147,180
12.9706,77.7062,180
13.0326,77.6374,180
12.9369,77.5873,180
12.966,77.6491,180
12.906,77.6349,180
12.9341,77.63,180
12.9689,77.6088,180
13.0336,77.6431,180
12.9754,77.5972,180
12.9343,77.5865,180
12.9755,77.6544,180
12.9691,77.7043,180
12.9329,77.5861,180
12.9729,77.6158,180
12.9542,77.5815,180
12.8508,77.6639,180
12.85137,77.67649,180
13.0089,77.5222,180
12.9233,77.5498,180
12.9142,77.5393,180
12.9789,77.5691,180
12.9566,77.5978,180
12.99074,77.76615,180
13.0104,77.6999,180
12.9706,77.6529,180
13.0392,77.7599,180
12.9898,77.7013,180
12.8604,77.6738,180
12.9633,77.5875,180
12.9557,77.5337,180
12.9557,77.5337,180
12.9093,77.6128,180
12.9686,77.6015,180
13.0336,77.6431,180
13.0328,77.6326,180
12.908,77.6558,180
12.908,77.6558,180
12.9732,77.614,180
13.0328,77.6326,180
12.8383,77.6644,180
12.9222,77.6802,180
12.9878,77.544,180
13.0535,77.5987,180
13.0371,77.6302,180
12.958,77.6568,180
12.9767,77.7262,180
12.949,77.6457,180
12.9179,77.6131,180
12.9386,77.5392,180
12.7916,77.6978,180
12.8592,77.5848,180
13.0874,77.5607,180
12.9739,77.5789,180
12.96517,77.58316,180
13.1178,77.6349,180
12.9205,77.61,180
12.92323,77.55544,180
12.9155,77.6905,180
12.8951,77.6326,180
13.0096,77.6786,180
13.0688,77.6147,180
13.0767,77.6337,180
13.0173,77.7219,180
12.9592,77.7128,180
12.9293,77.6764,180
12.9714,77.6405,180
12.9815,77.6781,180
12.9534,77.694,180
12.99687,77.56201,180
12.90188,77.61019,180
12.9017,77.61,180
13.108,77.5764,180
13.0469,77.6193,180
12.9073,77.4821,180
12.9899,77.7128,180
12.9796,77.7919,180
12.9183,77.6073,180
12.8486,77.6838,180
12.848,77.6833,180
12.9657,77.5807,180
13.01,77.6781,180
12.9776,77.5316,180
12.9867,77.7429,180
13.0477,77.6029,180
13.0844,77.5981,180
13.0323,77.541,180
13.0963,77.5833,180
12.9658,77.6417,180
12.8977,77.6176,180
12.9178,77.516,180
12.9178,77.516,180
12.952,77.6399,180
12.9707,77.7057,180
12.9917,77.6784,180
13.0145,77.5943,180
12.9997,77.5706,180
12.971,77.6384,180
12.7779,77.7669,180
12.9255,77.6096,180
12.9715,77.5205,180
12.9902,77.5501,180
13.0239,77.5948,180
12.9266,77.6633,180
12.9836,77.7554,180
12.9196,77.6081,180
12.9495,77.6997,180
13.0067,77.6006,180
12.96459,77.64379,180
12.9851,77.5533,180
12.9429,77.697,180
13.1066,77.6012,180
12.8554,77.6727,180
13.0365,77.6098,180
12.9747,77.6306,180
12.8934,77.6243,180
12.9968,77.6026,180
13.0581,77.5547,180
13.0906,77.4976,180
12.9578,77.9578,180
12.9578,77.9578,180
12.9959,77.5619,180
12.8675,77.663,180
12.879,77.6455,180
12.9688,77.6522,180
12.9193,77.5587,180
12.9496,77.7066,180
12.9624,77.6049,180
12.9797,77.5523,180
12.7556,77.6836,180
13.0504,77.5165,180
13.0403,77.6546,180
12.9797,77.5523,180
12.9883,77.6897,180
12.9884,77.6898,180
12.983,77.5903,180
12.9565,77.5364,180
12.9565,77.5364,180
13.0661,77.5997,180
13.0241,77.5588,180
12.9686,77.6009,180
12.8368,77.6576,180
12.9797,77.5523,180
12.9548,77.7229,180
12.9867,77.7431,180
13.0839,77.6361,180
12.9626,77.6795,180
12.9696,77.5963,180
13.0272,77.5933,180
12.9234,77.5554,180
12.9802,77.6958,180
13.0904,77.4986,180
12.9212,77.5526,180
12.9092,77.6322,180
12.9943,77.7301,180
12.9193,77.6196,180
12.9998,77.6252,180
12.9567,77.7459,180
13.004,77.6122,180
13.0016,77.7061,180
12.9882,77.8131,180
12.9729,77.5451,180
12.84235,77.67938,180
12.9847,77.7125,180
12.96,77.6157,180
13.0219,77.6092,180
12.9633,77.7162,180
13.0928,77.5866,180
12.9664,77.6424,180
12.9664,77.6424,180
12.9479,77.7076,180
12.9725,77.716,180
13.00843,77.71347,180
12.91348,77.5649,180
12.89192,77.59431,180
12.92122,77.57277,180
13.00807,77.54974,180
12.93857,77.5528,180
12.88401,77.55067,180
12.99695,77.49565,180
