Complaints,Minlat,Minlong,Maxlat,Maxlong
5,12.84912369,77.67882,12.85052763,77.68008
1,13.01526001,77.68008,13.01648764,77.68152
1,12.89878319,77.68008,12.90001139,77.68152
5,12.88527257,77.68008,12.8866763,77.68152
2,12.94562605,77.68278,12.94685402,77.68422
1,12.90281869,77.68278,12.90404687,77.68422
1,12.98579512,77.68422,12.9870229,77.68566
3,12.92948643,77.68422,12.93088992,77.68566
4,12.91474935,77.6898,12.91615291,77.69106
1,12.8184106,77.6898,12.81981471,77.69106
1,13.01911825,77.69106,13.02052123,77.6925
1,12.97632352,77.69106,12.97772675,77.6925
2,12.8357859,77.69106,12.83718991,77.6925
1,13.0231518,77.6925,13.02455476,77.69376
2,12.97912996,77.6925,12.98035777,77.69376
1,13.00578954,77.69376,13.00719259,77.6952
2,12.9750957,77.6952,12.97632352,77.69664
1,12.95632674,77.6952,12.95755466,77.69664
1,13.0098233,77.6979,13.01122634,77.69934
1,12.97228922,77.6979,12.97369246,77.69934
2,12.80366699,77.69934,12.80507118,77.70078
2,12.95895799,77.70078,12.96036131,77.70204
1,12.94825741,77.70078,12.94966079,77.70204
1,12.98842606,77.70204,12.98982921,77.70348
2,12.96702697,77.70204,12.96825484,77.70348
1,12.89737952,77.70204,12.89878319,77.70348
4,12.97369246,77.70348,12.9750957,77.70492
8,12.94966079,77.70492,12.95088874,77.70618
1,12.95895799,77.70618,12.96036131,77.70762
1,12.79559274,77.70618,12.79699698,77.70762
1,12.97106137,77.68836,12.97228922,77.6898
1,12.81174098,77.6925,12.81296961,77.69376
2,12.93352143,77.69376,12.9349249,77.6952
2,12.94825741,77.6952,12.94966079,77.69664
2,12.95755466,77.69664,12.95895799,77.6979
3,12.95369547,77.6979,12.9549234,77.69934
1,12.93352143,77.6979,12.9349249,77.69934
1,12.97369246,77.69934,12.9750957,77.70078
1,13.0231518,77.70078,13.02455476,77.70204
1,13.01911825,77.70078,13.02052123,77.70204
1,12.76223985,77.70078,12.76346872,77.70204
1,12.78892252,77.70204,12.79032679,77.70348
1,13.0098233,77.70492,13.01122634,77.70618
9,12.94685402,77.70492,12.94825741,77.70618
2,12.95895799,77.70762,12.96036131,77.70888
9,12.95632674,77.70762,12.95755466,77.70888
1,13.00438647,77.70888,13.00578954,77.71032
2,13.00315878,77.70888,13.00438647,77.71032
3,12.95229211,77.71032,12.95369547,77.71176
3,12.96439581,77.71176,12.96562369,77.71302
6,12.94825741,77.71446,12.94966079,77.7159
1,12.98298876,77.73786,12.98439195,77.73912
1,13.01122634,77.73912,13.01245398,77.74056
2,12.94159124,77.74056,12.94299466,77.742
1,12.95632674,77.742,12.95755466,77.74326
1,12.97632352,77.74326,12.97772675,77.7447
1,13.00842026,77.75424,13.0098233,77.75568
1,13.01911825,77.76522,13.02052123,77.76666
4,12.86667234,77.76666,12.8679007,77.76792
10,12.92141623,77.68008,12.92281976,77.68152
1,13.03928533,77.68152,13.04051284,77.68278
1,12.92422329,77.68278,12.92545136,77.68422
1,12.96036131,77.68836,12.96158921,77.6898
2,12.93088992,77.69106,12.93211796,77.6925
4,12.97228922,77.69376,12.97369246,77.6952
7,12.9349249,77.69376,12.93615292,77.6952
2,12.8357859,77.69376,12.83718991,77.6952
1,12.80507118,77.69376,12.80629984,77.6952
1,12.8184106,77.69664,12.81981471,77.6979
1,12.96825484,77.6979,12.96965811,77.69934
1,12.79699698,77.70204,12.79840121,77.70348
7,12.93088992,77.70348,12.93211796,77.70492
1,12.93088992,77.70492,12.93211796,77.70618
1,13.02718528,77.70618,13.02858822,77.70762
3,12.9750957,77.70888,12.97632352,77.71032
1,13.02455476,77.71176,13.02595771,77.71302
4,12.97228922,77.71302,12.97369246,77.71446
1,12.95895799,77.71302,12.96036131,77.71446
2,12.98982921,77.7159,12.99105697,77.71716
2,12.95755466,77.7186,12.95895799,77.71986
1,12.98439195,77.7474,12.98579512,77.74884
1,12.78892252,77.74884,12.79032679,77.7501
1,12.96702697,77.75568,12.96825484,77.75694
1,12.78365642,77.75568,12.78488519,77.75694
1,12.98439195,77.76666,12.98579512,77.76792
1,12.63897163,77.96844,12.64020109,77.96988
1,12.97772675,77.7501,12.97912996,77.75154
1,12.90404687,77.75298,12.9054505,77.75424
1,12.97369246,77.76936,12.9750957,77.7708
6,12.91352122,77.67882,12.91474935,77.68008
2,12.84385886,77.67882,12.84526282,77.68008
5,12.97772675,77.68008,12.97912996,77.68152
3,13.01911825,77.68566,13.02052123,77.68692
3,12.94018782,77.6898,12.94159124,77.69106
1,13.0098233,77.69106,13.01122634,77.6925
1,12.99368785,77.69106,12.99509097,77.6925
1,12.94159124,77.69106,12.94299466,77.6925
6,12.94159124,77.6925,12.94299466,77.69376
2,12.95088874,77.69664,12.95229211,77.6979
3,12.94018782,77.70078,12.94159124,77.70204
1,13.03384915,77.70204,13.03525205,77.70348
1,12.99649409,77.70204,12.99772181,77.70348
2,12.96825484,77.70492,12.96965811,77.70618
8,12.95088874,77.70618,12.95229211,77.70762
2,12.97772675,77.70888,12.97912996,77.71032
1,12.76610199,77.70888,12.76750639,77.71032
2,12.96562369,77.71302,12.96702697,77.71446
1,12.95895799,77.71446,12.96036131,77.7159
1,12.95632674,77.71716,12.95755466,77.7186
1,12.96036131,77.7186,12.96158921,77.71986
1,13.25330531,77.7213,13.25453175,77.72274
1,12.7808478,77.72274,12.78225211,77.724
1,12.96702697,77.72958,12.96825484,77.73084
1,12.85052763,77.73228,12.85193156,77.73372
1,12.96825484,77.75298,12.96965811,77.75424
1,12.96562369,77.75568,12.96702697,77.75694
1,12.77821468,77.76936,12.77961901,77.7708
1,13.06874386,77.79276,13.06997122,77.79402
1,13.09819887,77.83524,13.09942608,77.83668
5,12.94825741,77.70762,12.94966079,77.70888
1,12.94825741,77.71032,12.94966079,77.71176
2,13.00175571,77.71302,13.00315878,77.71446
2,12.99246011,77.71302,12.99368785,77.71446
1,12.98035777,77.71446,12.98176097,77.7159
1,12.9750957,77.7159,12.97632352,77.71716
2,13.01245398,77.71986,13.013857,77.7213
2,12.95895799,77.71986,12.96036131,77.7213
1,12.94562605,77.71986,12.94685402,77.7213
1,12.98035777,77.7213,12.98176097,77.72274
1,13.07663394,77.73372,13.07803659,77.73498
1,12.95369547,77.73786,12.9549234,77.73912
1,12.93895981,77.73786,12.94018782,77.73912
1,12.94299466,77.742,12.94422265,77.74326
1,12.99772181,77.74596,12.99912491,77.7474
1,12.96702697,77.7474,12.96825484,77.74884
1,12.98035777,77.7501,12.98176097,77.75154
1,12.98298876,77.75424,12.98439195,77.75568
1,12.98176097,77.76108,12.98298876,77.76252
1,13.00315878,77.7969,13.00438647,77.79816
1,13.10082861,77.82156,13.10205581,77.823
1,12.91755648,77.8779,12.91878459,77.87916
1,12.82771268,77.6925,12.82911673,77.69376
1,13.03384915,77.69664,13.03525205,77.6979
1,13.00719259,77.69934,13.00842026,77.70078
1,12.90141504,77.70078,12.90281869,77.70204
2,12.93211796,77.70204,12.93352143,77.70348
1,12.75679764,77.70204,12.7582021,77.70348
2,12.95088874,77.70348,12.95229211,77.70492
4,12.80103411,77.70492,12.80226279,77.70618
1,12.7996299,77.70492,12.80103411,77.70618
1,12.75153088,77.70492,12.7527598,77.70618
1,12.79840121,77.70762,12.7996299,77.70888
1,12.96299251,77.71032,12.96439581,77.71176
6,12.96036131,77.71176,12.96158921,77.71302
6,12.95229211,77.71176,12.95369547,77.71302
1,13.24261752,77.71302,13.24384401,77.71446
4,12.94966079,77.71302,12.95088874,77.71446
4,12.94685402,77.71446,12.94825741,77.7159
2,12.94562605,77.71446,12.94685402,77.7159
2,12.96702697,77.7159,12.96825484,77.71716
4,12.96562369,77.7159,12.96702697,77.71716
1,13.00315878,77.71986,13.00438647,77.7213
1,13.00438647,77.7213,13.00578954,77.72274
1,12.97632352,77.72688,12.97772675,77.72814
3,12.98298876,77.72814,12.98439195,77.72958
3,12.91071404,77.73228,12.91211763,77.73372
1,12.9870229,77.73498,12.98842606,77.73642
1,12.95755466,77.74056,12.95895799,77.742
2,12.94685402,77.75568,12.94825741,77.75694
1,12.96562369,77.76252,12.96702697,77.76396
1,12.77961901,77.7708,12.7808478,77.77206
1,12.97632352,77.79402,12.97772675,77.79546
1,13.06874386,77.79546,13.06997122,77.7969
1,13.12344321,77.823,13.1248456,77.82426
2,13.03525205,77.97402,13.03665494,77.97546
1,13.09819887,77.5647,13.09942608,77.56614
1,12.91071404,77.5647,12.91211763,77.56614
1,12.86386464,77.57442,12.86526849,77.57568
2,12.890712,77.57568,12.8921157,77.57712
1,12.95229211,77.57712,12.95369547,77.57856
1,13.04735171,77.57856,13.04857918,77.57982
2,12.96439581,77.57982,12.96562369,77.58126
1,12.93615292,77.5827,12.93755637,77.58396
1,12.92281976,77.58666,12.92422329,77.5881
2,12.88000849,77.58666,12.88141226,77.5881
1,12.99105697,77.5881,12.99246011,77.58954
1,12.99912491,77.58954,13.00052801,77.5908
3,12.95895799,77.59224,12.96036131,77.59368
1,13.06471105,77.59368,13.06593844,77.59494
1,12.9870229,77.59368,12.98842606,77.59494
7,12.97106137,77.59368,12.97228922,77.59494
1,12.91474935,77.59368,12.91615291,77.59494
2,12.9870229,77.59494,12.98842606,77.59638
3,12.97106137,77.59494,12.97228922,77.59638
1,12.96562369,77.59494,12.96702697,77.59638
1,12.85596781,77.59494,12.85719622,77.59638
1,12.98298876,77.59638,12.98439195,77.59764
2,12.96965811,77.59638,12.97106137,77.59764
3,12.9054505,77.59638,12.90685412,77.59764
1,12.90281869,77.59764,12.90404687,77.59908
1,13.06874386,77.59908,13.06997122,77.60052
1,12.860004,77.59908,12.86123239,77.60052
1,12.85860011,77.59908,12.860004,77.60052
1,12.95632674,77.60052,12.95755466,77.60178
1,13.06734115,77.60178,13.06874386,77.60322
1,13.06734115,77.60322,13.06874386,77.60466
1,13.05804801,77.60592,13.05927543,77.60736
1,13.10749049,77.60736,13.10889297,77.60862
2,12.9054505,77.60736,12.90685412,77.60862
2,12.98035777,77.60862,12.98176097,77.61006
5,12.92018813,77.60862,12.92141623,77.61006
2,12.890712,77.60862,12.8921157,77.61006
1,13.03928533,77.61006,13.04051284,77.6115
1,12.99649409,77.61006,12.99772181,77.6115
2,12.99772181,77.61276,12.99912491,77.6142
1,12.88000849,77.61276,12.88141226,77.6142
1,13.04331855,77.61564,13.04454604,77.6169
2,12.94018782,77.61564,12.94159124,77.6169
1,13.11958661,77.62104,13.12081372,77.62248
5,12.88808003,77.62104,12.88930828,77.62248
1,12.94562605,77.62248,12.94685402,77.62374
1,12.88141226,77.62374,12.88264054,77.62518
1,12.97369246,77.62518,12.9750957,77.62662
1,13.02981578,77.62932,13.0312187,77.63076
3,12.90948589,77.63202,12.91071404,77.63346
1,12.9054505,77.63202,12.90685412,77.63346
1,13.18636747,77.63346,13.1877695,77.63472
2,13.01789064,77.63346,13.01911825,77.63472
1,12.89474763,77.63616,12.89597585,77.6376
2,13.06471105,77.6376,13.06593844,77.63886
1,12.88808003,77.63886,12.88930828,77.6403
1,12.89737952,77.6403,12.89878319,77.64174
1,13.06471105,77.643,13.06593844,77.64444
2,12.97106137,77.643,12.97228922,77.64444
1,13.19039828,77.6457,13.19180029,77.64714
1,12.91615291,77.6457,12.91755648,77.64714
3,12.86386464,77.6457,12.86526849,77.64714
1,12.96825484,77.64714,12.96965811,77.64858
2,13.00719259,77.64858,13.00842026,77.64984
3,12.97228922,77.64858,12.97369246,77.64984
2,12.90808228,77.64858,12.90948589,77.64984
1,12.77154399,77.64858,12.77294836,77.64984
1,12.90281869,77.64984,12.90404687,77.65128
1,13.0231518,77.65128,13.02455476,77.65272
1,12.91352122,77.65128,12.91474935,77.65272
1,12.96702697,77.65272,12.96825484,77.65398
2,12.96702697,77.65398,12.96825484,77.65542
1,12.89597585,77.65398,12.89737952,77.65542
1,12.87597263,77.65542,12.87737641,77.65686
1,13.02052123,77.65686,13.0219242,77.65812
1,12.98176097,77.65686,12.98298876,77.65812
1,12.8719367,77.65686,12.87334051,77.65812
5,12.84789524,77.65686,12.84912369,77.65812
2,12.95632674,77.65812,12.95755466,77.65956
1,12.80910819,77.6637,12.81033683,77.66496
1,12.97369246,77.67054,12.9750957,77.6718
3,12.92281976,77.67324,12.92422329,77.67468
1,12.90404687,77.67468,12.9054505,77.67594
1,12.83982241,77.67468,12.8412264,77.67594
1,12.99912491,77.67594,13.00052801,77.67738
1,13.01911825,77.67738,13.02052123,77.67882
2,12.92948643,77.67738,12.93088992,77.67882
1,12.98176097,77.67882,12.98298876,77.68008
3,12.96965811,77.68152,12.97106137,77.68278
1,13.013857,77.68278,13.01526001,77.68422
2,12.96036131,77.68278,12.96158921,77.68422
1,12.92545136,77.68692,12.92685487,77.68836
1,13.03928533,77.68836,13.04051284,77.6898
1,12.98579512,77.6898,12.9870229,77.69106
2,13.01245398,77.6925,13.013857,77.69376
2,12.93088992,77.69664,12.93211796,77.6979
1,12.93895981,77.6979,12.94018782,77.69934
1,12.98982921,77.70078,12.99105697,77.70204
3,12.93615292,77.70078,12.93755637,77.70204
5,12.96702697,77.70348,12.96825484,77.70492
1,12.79559274,77.70888,12.79699698,77.71032
2,12.97369246,77.71302,12.9750957,77.71446
1,13.00438647,77.71446,13.00578954,77.7159
1,12.97912996,77.71986,12.98035777,77.7213
4,12.95088874,77.71986,12.95229211,77.7213
1,12.97106137,77.724,12.97228922,77.72544
1,12.9870229,77.73228,12.98842606,77.73372
1,13.00578954,77.73372,13.00719259,77.73498
1,12.92018813,77.73498,12.92141623,77.73642
1,12.98176097,77.742,12.98298876,77.74326
1,13.06330832,77.74326,13.06471105,77.7447
1,12.96702697,77.75298,12.96825484,77.75424
1,12.96299251,77.75298,12.96439581,77.75424
1,12.97369246,77.75982,12.9750957,77.76108
1,12.92825837,77.76522,12.92948643,77.76666
2,12.87456883,77.76522,12.87597263,77.76666
2,12.96702697,77.76792,12.96825484,77.76936
1,12.98298876,77.7735,12.98439195,77.77494
1,12.98176097,77.78448,12.98298876,77.78592
3,12.35340115,76.64886,12.35463198,76.65012
3,11.93318004,76.90554,11.9344128,76.90698
2,13.09013416,77.40828,13.09136141,77.40954
3,12.97369246,77.44248,12.9750957,77.44392
3,12.97912996,77.47416,12.98035777,77.47542
6,12.90685412,77.481,12.90808228,77.48244
3,12.93615292,77.49342,12.93755637,77.49468
2,12.91474935,77.49342,12.91615291,77.49468
1,12.97228922,77.49738,12.97369246,77.49882
3,12.98439195,77.50152,12.98579512,77.50296
1,12.96965811,77.50296,12.97106137,77.5044
3,13.07137391,77.5044,13.0727766,77.50566
4,12.90404687,77.5071,12.9054505,77.50854
4,12.95755466,77.5098,12.95895799,77.51124
2,12.98439195,77.51124,12.98579512,77.5125
1,12.9549234,77.5125,12.95632674,77.51394
2,12.96299251,77.51664,12.96439581,77.51808
1,12.91211763,77.51664,12.91352122,77.51808
1,12.96299251,77.52348,12.96439581,77.52492
1,12.97369246,77.52492,12.9750957,77.52636
1,12.97228922,77.52492,12.97369246,77.52636
2,13.01526001,77.53176,13.01648764,77.5332
1,12.98579512,77.54562,12.9870229,77.54688
6,12.90685412,77.54562,12.90808228,77.54688
2,12.9750957,77.54958,12.97632352,77.55102
1,12.99509097,77.55102,12.99649409,77.55246
2,12.8921157,77.55372,12.89334394,77.55516
5,13.05664525,77.5593,13.05804801,77.56056
1,13.01911825,77.5593,13.02052123,77.56056
3,12.96702697,77.5593,12.96825484,77.56056
1,12.93211796,77.56056,12.93352143,77.562
5,12.99368785,77.562,12.99509097,77.56344
4,12.94562605,77.562,12.94685402,77.56344
6,12.91352122,77.5647,12.91474935,77.56614
4,13.02981578,77.56614,13.0312187,77.56758
1,13.00052801,77.56614,13.00175571,77.56758
4,12.99649409,77.56758,12.99772181,77.56884
2,12.99912491,77.57154,13.00052801,77.57298
1,12.99368785,77.57298,12.99509097,77.57442
1,12.99649409,77.57568,12.99772181,77.57712
10,12.96299251,77.57856,12.96439581,77.57982
4,13.03525205,77.57982,13.03665494,77.58126
2,12.90948589,77.57982,12.91071404,77.58126
1,13.0231518,77.58396,13.02455476,77.5854
3,12.91352122,77.58396,12.91474935,77.5854
1,12.88527257,77.58954,12.8866763,77.5908
1,12.99368785,77.5908,12.99509097,77.59224
1,12.91071404,77.59368,12.91211763,77.59494
3,12.3024048,76.61448,12.30363586,76.61574
3,12.33863082,76.61988,12.33986171,76.62132
5,12.98842606,77.49342,12.98982921,77.49468
2,12.9750957,77.49612,12.97632352,77.49738
1,12.99368785,77.50026,12.99509097,77.50152
2,13.06997122,77.5044,13.07137391,77.50566
4,12.98842606,77.50854,12.98982921,77.5098
3,13.04051284,77.51394,13.0419157,77.51538
1,12.90281869,77.51394,12.90404687,77.51538
3,13.04454604,77.52078,13.04594888,77.52222
1,12.96299251,77.52222,12.96439581,77.52348
1,12.90948589,77.52492,12.91071404,77.52636
4,13.01526001,77.52906,13.01648764,77.5305
3,12.94422265,77.53446,12.94562605,77.5359
7,13.04454604,77.53734,13.04594888,77.5386
1,12.99368785,77.53734,12.99509097,77.5386
3,12.95895799,77.53734,12.96036131,77.5386
3,12.99649409,77.54148,12.99772181,77.54274
1,12.94159124,77.54958,12.94299466,77.55102
1,13.02052123,77.55246,13.0219242,77.55372
5,12.97632352,77.55246,12.97772675,77.55372
2,12.92545136,77.55246,12.92685487,77.55372
1,13.06330832,77.5566,13.06471105,77.55786
4,13.07663394,77.5593,13.07803659,77.56056
2,12.99246011,77.5593,12.99368785,77.56056
4,13.03384915,77.56056,13.03525205,77.562
1,12.95895799,77.56056,12.96036131,77.562
3,13.03788246,77.562,13.03928533,77.56344
3,12.92948643,77.5647,12.93088992,77.56614
2,12.98439195,77.56614,12.98579512,77.56758
2,12.94825741,77.56884,12.94966079,77.57028
10,12.95088874,77.57028,12.95229211,77.57154
4,13.06330832,77.57154,13.06471105,77.57298
1,12.89474763,77.57154,12.89597585,77.57298
1,13.11274974,77.57298,13.11415219,77.57442
3,13.10082861,77.57712,13.10205581,77.57856
1,12.96825484,77.57712,12.96965811,77.57856
3,12.92422329,77.57712,12.92545136,77.57856
1,12.94422265,77.57856,12.94562605,77.57982
3,12.9054505,77.57982,12.90685412,77.58126
1,12.90141504,77.58126,12.90281869,77.5827
6,12.87597263,77.58396,12.87737641,77.5854
1,12.8210433,77.58396,12.8224474,77.5854
4,12.92825837,77.58666,12.92948643,77.5881
2,13.09276398,77.5881,13.09416654,77.58954
2,13.07943924,77.5881,13.08066655,77.58954
5,12.96036131,77.5881,12.96158921,77.58954
5,12.91755648,77.5881,12.91878459,77.58954
4,12.34531274,76.60476,12.3465436,76.6062
2,13.09276398,77.40414,13.09416654,77.4054
3,13.01648764,77.48244,13.01789064,77.4837
5,12.97912996,77.48514,12.98035777,77.4864
8,12.92422329,77.48514,12.92545136,77.4864
3,12.92141623,77.48514,12.92281976,77.4864
4,13.04998199,77.4864,13.0513848,77.48784
3,13.01648764,77.50026,13.01789064,77.50152
8,12.9750957,77.50026,12.97632352,77.50152
3,12.91474935,77.50152,12.91615291,77.50296
5,13.07137391,77.50566,13.0727766,77.5071
4,13.05261224,77.5071,13.05401504,77.50854
2,13.0231518,77.52348,13.02455476,77.52492
1,12.96158921,77.52348,12.96299251,77.52492
2,12.95088874,77.52636,12.95229211,77.52762
4,12.95369547,77.52906,12.9549234,77.5305
2,13.00578954,77.5332,13.00719259,77.53446
3,12.99912491,77.53446,13.00052801,77.5359
5,12.94159124,77.53734,12.94299466,77.5386
1,13.00842026,77.5386,13.0098233,77.54004
5,12.92545136,77.5386,12.92685487,77.54004
4,13.02052123,77.54148,13.0219242,77.54274
4,12.92685487,77.54274,12.92825837,77.54418
1,12.90001139,77.54418,12.90141504,77.54562
6,13.02455476,77.54832,13.02595771,77.54958
4,13.00175571,77.54832,13.00315878,77.54958
3,12.97632352,77.54832,12.97772675,77.54958
2,13.04454604,77.55102,13.04594888,77.55246
1,13.07663394,77.55372,13.07803659,77.55516
4,12.99649409,77.562,12.99772181,77.56344
10,12.92825837,77.5647,12.92948643,77.56614
7,13.00438647,77.56614,13.00578954,77.56758
1,12.97106137,77.56614,12.97228922,77.56758
10,12.92825837,77.56614,12.92948643,77.56758
5,12.94562605,77.57568,12.94685402,77.57712
2,12.92545136,77.57568,12.92685487,77.57712
1,13.106088,77.57712,13.10749049,77.57856
3,12.89334394,77.57712,12.89474763,77.57856
5,13.03384915,77.57856,13.03525205,77.57982
4,12.96562369,77.57856,12.96702697,77.57982
3,12.94825741,77.57856,12.94966079,77.57982
2,12.96158921,77.57982,12.96299251,77.58126
1,12.9549234,77.5827,12.95632674,77.58396
5,12.98439195,77.58666,12.98579512,77.5881
4,12.90141504,77.58954,12.90281869,77.5908
1,13.0312187,77.59368,13.03262161,77.59494
3,13.0861017,77.59494,13.08732898,77.59638
3,12.94966079,77.59494,12.95088874,77.59638
3,12.29695288,76.61574,12.29835984,76.61718
4,12.2835864,76.61862,12.28481755,76.61988
4,12.32790422,76.62546,12.32913516,76.62672
6,12.42442778,76.67622,12.42583405,76.67766
1,13.05401504,77.48514,13.05524247,77.4864
4,13.00842026,77.49054,13.0098233,77.49198
8,12.98982921,77.49342,12.99105697,77.49468
3,12.97106137,77.49468,12.97228922,77.49612
2,12.91474935,77.49468,12.91615291,77.49612
1,12.98982921,77.50026,12.99105697,77.50152
2,12.91755648,77.50152,12.91878459,77.50296
4,12.97632352,77.50296,12.97772675,77.5044
4,12.92825837,77.50854,12.92948643,77.5098
3,12.90281869,77.51538,12.90404687,77.51664
3,13.00578954,77.52222,13.00719259,77.52348
3,12.94685402,77.5332,12.94825741,77.53446
1,12.95755466,77.53446,12.95895799,77.5359
5,12.92018813,77.5386,12.92141623,77.54004
1,12.96299251,77.54004,12.96439581,77.54148
2,13.09013416,77.54274,13.09136141,77.54418
4,12.99649409,77.54274,12.99772181,77.54418
1,12.96825484,77.54418,12.96965811,77.54562
5,12.94685402,77.54418,12.94825741,77.54562
3,12.96965811,77.54562,12.97106137,77.54688
1,12.91352122,77.54688,12.91474935,77.54832
6,12.96299251,77.54832,12.96439581,77.54958
4,12.9870229,77.55102,12.98842606,77.55246
1,12.88264054,77.55102,12.88404429,77.55246
4,12.9870229,77.55516,12.98842606,77.5566
1,13.07943924,77.55786,13.08066655,77.5593
3,12.98035777,77.5593,12.98176097,77.56056
3,12.95632674,77.5593,12.95755466,77.56056
1,12.99772181,77.56758,12.99912491,77.56884
2,13.03262161,77.56884,13.03384915,77.57028
3,12.89597585,77.56884,12.89737952,77.57028
4,12.96036131,77.57028,12.96158921,77.57154
8,13.13290918,77.57154,13.13431151,77.57298
2,12.90281869,77.57154,12.90404687,77.57298
2,12.98842606,77.57856,12.98982921,77.57982
2,12.89334394,77.5827,12.89474763,77.58396
4,12.96439581,77.5854,12.96562369,77.58666
1,12.89878319,77.5854,12.90001139,77.58666
10,13.08732898,77.5881,13.08873157,77.58954
4,12.95895799,77.58954,12.96036131,77.5908
3,12.96439581,77.59224,12.96562369,77.59368
5,12.96702697,77.59368,12.96825484,77.59494
2,12.92685487,77.59368,12.92825837,77.59494
1,12.89597585,77.59494,12.89737952,77.59638
1,12.89597585,77.5881,12.89737952,77.58954
5,12.92422329,77.59224,12.92545136,77.59368
1,13.0219242,77.59638,13.0231518,77.59764
1,12.99649409,77.59908,12.99772181,77.60052
4,12.91071404,77.60052,12.91211763,77.60178
4,13.02052123,77.60466,13.0219242,77.60592
1,13.00315878,77.60466,13.00438647,77.60592
1,13.03788246,77.60862,13.03928533,77.61006
2,12.92545136,77.60862,12.92685487,77.61006
20,13.04857918,77.61978,13.04998199,77.62104
1,13.00175571,77.61978,13.00315878,77.62104
2,12.90404687,77.61978,12.9054505,77.62104
8,12.89334394,77.62104,12.89474763,77.62248
2,12.86667234,77.62104,12.8679007,77.62248
4,12.98176097,77.62248,12.98298876,77.62374
6,13.04331855,77.62518,13.04454604,77.62662
1,12.9750957,77.62518,12.97632352,77.62662
3,13.04857918,77.63202,13.04998199,77.63346
3,12.93352143,77.63202,12.9349249,77.63346
2,12.88930828,77.63346,12.890712,77.63472
3,12.90948589,77.63472,12.91071404,77.63616
4,12.95632674,77.63616,12.95755466,77.6376
4,12.8866763,77.63616,12.88808003,77.6376
5,12.90001139,77.6457,12.90141504,77.64714
2,12.90404687,77.64714,12.9054505,77.64858
3,12.96439581,77.65686,12.96562369,77.65812
1,12.85052763,77.65686,12.85193156,77.65812
1,13.01648764,77.65812,13.01789064,77.65956
1,13.03262161,77.65956,13.03384915,77.66082
4,12.95755466,77.65956,12.95895799,77.66082
4,13.03384915,77.66082,13.03525205,77.66226
2,12.80226279,77.66082,12.80366699,77.66226
4,12.98439195,77.66496,12.98579512,77.6664
5,12.96825484,77.66784,12.96965811,77.6691
1,12.99368785,77.67324,12.99509097,77.67468
1,12.90001139,77.67324,12.90141504,77.67468
1,12.92825837,77.67594,12.92948643,77.67738
2,12.9549234,77.68008,12.95632674,77.68152
2,13.0219242,77.68152,13.0231518,77.68278
2,12.99772181,77.68278,12.99912491,77.68422
3,12.92685487,77.68278,12.92825837,77.68422
5,12.92018813,77.68278,12.92141623,77.68422
5,12.99246011,77.68422,12.99368785,77.68566
8,12.92422329,77.68566,12.92545136,77.68692
2,13.02858822,77.6898,13.02981578,77.69106
1,13.01911825,77.69664,13.02052123,77.6979
4,13.01911825,77.70204,13.02052123,77.70348
1,12.78365642,77.71032,12.78488519,77.71176
2,12.99772181,77.59494,12.99912491,77.59638
3,13.04735171,77.59638,13.04857918,77.59764
8,13.05261224,77.60052,13.05401504,77.60178
3,12.98176097,77.60052,12.98298876,77.60178
12,12.93352143,77.60052,12.9349249,77.60178
3,12.93755637,77.60466,12.93895981,77.60592
1,12.94159124,77.60736,12.94299466,77.60862
2,12.93755637,77.60862,12.93895981,77.61006
5,12.90808228,77.61006,12.90948589,77.6115
6,12.9870229,77.6115,12.98842606,77.61276
7,12.92281976,77.6115,12.92422329,77.61276
3,12.86930453,77.6115,12.87070836,77.61276
6,12.92545136,77.61276,12.92685487,77.6142
4,12.91615291,77.61564,12.91755648,77.6169
1,12.89334394,77.61978,12.89474763,77.62104
2,13.00175571,77.62104,13.00315878,77.62248
5,12.94966079,77.62518,12.95088874,77.62662
3,12.94422265,77.62662,12.94562605,77.62788
2,13.06734115,77.62788,13.06874386,77.62932
4,12.97369246,77.63076,12.9750957,77.63202
4,12.92422329,77.63202,12.92545136,77.63346
1,12.90404687,77.63346,12.9054505,77.63472
2,13.0834718,77.63472,13.08469909,77.63616
4,12.9054505,77.63472,12.90685412,77.63616
4,12.9549234,77.63616,12.95632674,77.6376
2,12.89878319,77.6403,12.90001139,77.64174
2,12.81981471,77.6403,12.8210433,77.64174
4,12.96158921,77.643,12.96299251,77.64444
1,13.0098233,77.64714,13.01122634,77.64858
4,12.88930828,77.64714,12.890712,77.64858
5,12.96158921,77.64858,12.96299251,77.64984
5,12.99105697,77.65272,12.99246011,77.65398
1,12.80910819,77.66226,12.81033683,77.6637
4,12.95755466,77.66496,12.95895799,77.6664
6,12.95755466,77.66784,12.95895799,77.6691
3,12.91474935,77.67594,12.91615291,77.67738
1,12.99368785,77.67738,12.99509097,77.67882
3,12.90281869,77.67738,12.90404687,77.67882
1,12.95632674,77.68008,12.95755466,77.68152
1,12.91352122,77.68008,12.91474935,77.68152
1,12.96702697,77.68422,12.96825484,77.68566
1,12.93755637,77.68692,12.93895981,77.68836
28,12.92948643,77.69106,12.93088992,77.6925
1,12.95088874,77.6952,12.95229211,77.69664
5,12.94159124,77.6952,12.94299466,77.69664
1,12.93895981,77.69664,12.94018782,77.6979
3,12.9549234,77.6979,12.95632674,77.69934
3,12.94685402,77.70078,12.94825741,77.70204
2,13.0861017,77.59638,13.08732898,77.59764
